test_year,dimension,stratum,score,budget_share,test_component_records,target_records,selected_component_records,captured_target_records,capture_rate,selected_target_rate,overall_target_rate,lift,event_deduplicated_cost_capture,event_deduplicated_aos_capture,selected_event_deduplicated_cost,total_event_deduplicated_cost,selected_event_deduplicated_aos,total_event_deduplicated_aos
2000,source,FAA source,hierarchical_review_rule,0.1,3210,454,321,174,0.3832599118942731,0.5420560747663551,0.14143302180685358,3.8325991189427313,0.5331615804084339,0.596330523130134,4671461.0,8761811.0,22069.0,37008.0
2000,source,operator or pilot source,hierarchical_review_rule,0.05,1496,115,75,28,0.24347826086956523,0.37333333333333335,0.0768716577540107,4.856579710144928,0.0,0.0,0.0,1607630.0,0.0,169.0
2000,source,operator or pilot source,hierarchical_review_rule,0.1,1496,115,150,38,0.33043478260869563,0.25333333333333335,0.0768716577540107,3.295536231884058,0.013921113689095127,0.0,22380.0,1607630.0,0.0,169.0
2000,source,other source,hierarchical_review_rule,0.05,899,320,45,39,0.121875,0.8666666666666667,0.3559510567296997,2.4347916666666665,0.503918591963247,0.24167437557816837,15001723.0,29770132.0,7315.0,30268.0
2000,source,other source,hierarchical_review_rule,0.1,899,320,90,72,0.225,0.8,0.3559510567296997,2.2475,0.54521756907225,0.7761332099907493,16231199.0,29770132.0,23492.0,30268.0
2000,period,1995-2008,hierarchical_review_rule,0.05,5648,893,283,199,0.22284434490481522,0.7031802120141343,0.15810906515580736,4.447437667923662,0.4989298964391076,0.6412039439543331,20026833.0,40139573.0,43246.0,67445.0
2000,period,1995-2008,hierarchical_review_rule,0.1,5648,893,565,347,0.3885778275475924,0.6141592920353982,0.15810906515580736,3.8844027787412423,0.7375692312421959,0.7196530506338498,29605714.0,40139573.0,48537.0,67445.0
2001,species,known species,hierarchical_review_rule,0.05,1860,401,93,77,0.19201995012468828,0.8279569892473119,0.21559139784946235,3.840399002493766,0.1669617406224491,0.5018803304009133,9306680.0,55741393.0,14947.0,29782.0
2001,species,known species,hierarchical_review_rule,0.1,1860,401,186,139,0.34663341645885287,0.7473118279569892,0.21559139784946235,3.466334164588529,0.620080215792239,0.6371298099523202,34564135.0,55741393.0,18975.0,29782.0
2001,species,unknown species,hierarchical_review_rule,0.05,3519,376,176,100,0.26595744680851063,0.5681818181818182,0.10684853651605569,5.317637814313347,0.3924131745251085,0.17938094077504266,2394453.0,6101867.0,2208.0,12309.0
2001,species,unknown species,hierarchical_review_rule,0.1,3519,376,352,163,0.43351063829787234,0.4630681818181818,0.10684853651605569,4.333874818665377,0.5074628798038371,0.7422211390039808,3096471.0,6101867.0,9136.0,12309.0
2001,size,known size,hierarchical_review_rule,0.05,5348,772,268,190,0.24611398963730569,0.7089552238805971,0.1443530291697831,4.911259763359369,0.5681155031820013,0.43795030317441447,35133341.0,61841898.0,18418.0,42055.0
2001,size,known size,hierarchical_review_rule,0.1,5348,772,535,323,0.4183937823834197,0.6037383177570094,0.1443530291697831,4.182373734928091,0.8334396690088651,0.6518844370467245,51541491.0,61841898.0,27415.0,42055.0
2001,airport,United States airport,hierarchical_review_rule,0.05,4357,604,218,158,0.26158940397350994,0.7247706422018348,0.13862749598347487,5.228188225287076,0.28288759724286133,0.4450880096284038,17341810.0,61302829.0,17751.0,39882.0
2001,airport,United States airport,hierarchical_review_rule,0.1,4357,604,436,264,0.4370860927152318,0.6055045871559633,0.13862749598347487,4.367853454037305,0.8352501643929027,0.6548568276415425,51203198.0,61302829.0,26117.0,39882.0
2001,airport,non-US or unknown airport,hierarchical_review_rule,0.05,1022,173,52,35,0.2023121387283237,0.6730769230769231,0.16927592954990214,3.976211649622055,0.526648175252715,0.35083748302399276,284617.0,540431.0,775.0,2209.0
2001,airport,non-US or unknown airport,hierarchical_review_rule,0.1,1022,173,103,61,0.35260115606936415,0.5922330097087378,0.16927592954990214,3.498625063134856,0.6393952234420305,0.6206428248076052,345549.0,540431.0,1371.0,2209.0
2001,source,FAA source,hierarchical_review_rule,0.05,3122,357,157,100,0.2801120448179272,0.6369426751592356,0.11434977578475336,5.570126139627826,0.24769768096973788,0.311112311598509,2169233.0,8757583.0,5759.0,18511.0
2001,source,FAA source,hierarchical_review_rule,0.1,3122,357,313,163,0.4565826330532213,0.5207667731629393,0.11434977578475336,4.5541564868759,0.5378779738656202,0.431419156177408,4710511.0,8757583.0,7986.0,18511.0
2001,source,operator or pilot source,hierarchical_review_rule,0.05,1403,133,71,31,0.23308270676691728,0.43661971830985913,0.0947968638631504,4.6058455999152805,0.94215003568604,0.33191489361702126,195368.0,207364.0,312.0,940.0
2001,source,operator or pilot source,hierarchical_review_rule,0.1,1403,133,141,52,0.39097744360902253,0.36879432624113473,0.0947968638631504,3.8903642083933234,0.94215003568604,0.33404255319148934,195368.0,207364.0,314.0,940.0
2001,source,other source,hierarchical_review_rule,0.05,833,285,42,38,0.13333333333333333,0.9047619047619048,0.34213685474189676,2.6444444444444444,0.1564602864694265,0.46969964664310954,8273356.0,52878313.0,10634.0,22640.0
2001,source,other source,hierarchical_review_rule,0.1,833,285,84,70,0.24561403508771928,0.8333333333333334,0.34213685474189676,2.435672514619883,0.16404600502289096,0.5216431095406361,8674476.0,52878313.0,11810.0,22640.0
2001,period,1995-2008,hierarchical_review_rule,0.05,5379,777,269,191,0.24581724581724582,0.7100371747211895,0.14445064138315672,4.9154310975872315,0.5681029913364851,0.48889311254187356,35133341.0,61843260.0,20578.0,42091.0
2001,period,1995-2008,hierarchical_review_rule,0.1,5379,777,538,325,0.41827541827541825,0.604089219330855,0.14445064138315672,4.18197671915144,0.8334213138181913,0.6513268869829655,51541491.0,61843260.0,27415.0,42091.0
2002,species,known species,hierarchical_review_rule,0.05,2016,386,101,69,0.17875647668393782,0.6831683168316832,0.19146825396825398,3.56805006925563,0.5603306169248505,0.7644312393887945,17842210.0,31842290.0,32418.0,42408.0
2002,species,known species,hierarchical_review_rule,0.1,2016,386,202,132,0.34196891191709844,0.6534653465346535,0.19146825396825398,3.4129174575488634,0.6348035584124132,0.9009620826259196,20213599.0,31842290.0,38208.0,42408.0
2002,species,unknown species,hierarchical_review_rule,0.05,3694,401,185,100,0.24937655860349128,0.5405405405405406,0.10855441256090959,4.979443283682685,0.48411678358541826,0.09767974792323117,2984701.0,6165250.0,682.0,6982.0
2002,species,unknown species,hierarchical_review_rule,0.1,3694,401,370,180,0.4488778054862843,0.4864864864864865,0.10855441256090959,4.481498955314417,0.5661252990551884,0.3249785161844744,3490304.0,6165250.0,2269.0,6982.0
2002,size,known size,hierarchical_review_rule,0.05,5671,783,284,183,0.23371647509578544,0.6443661971830986,0.13807088696878858,4.6669229939021095,0.6852924763570886,0.7825485328232469,25932474.0,37841469.0,38456.0,49142.0
2002,size,known size,hierarchical_review_rule,0.1,5671,783,568,323,0.4125159642401022,0.5686619718309859,0.13807088696878858,4.118623297897217,0.867311070825501,0.8272964063326685,32820325.0,37841469.0,40655.0,49142.0
2002,airport,United States airport,hierarchical_review_rule,0.05,4636,582,232,148,0.2542955326460481,0.6379310344827587,0.12553925798101812,5.081526247185686,0.6002753804155369,0.8337338673787272,21973734.0,36606089.0,37468.0,44940.0
2002,airport,United States airport,hierarchical_review_rule,0.1,4636,582,464,262,0.45017182130584193,0.5646551724137931,0.12553925798101812,4.497837421495438,0.8679242680090735,0.8738095238095238,31771313.0,36606089.0,39269.0,44940.0
2002,airport,non-US or unknown airport,hierarchical_review_rule,0.05,1074,205,54,37,0.18048780487804877,0.6851851851851852,0.1908752327746741,3.5897018970189705,0.6733713843723398,0.23280898876404493,943697.0,1401451.0,1036.0,4450.0
2002,airport,non-US or unknown airport,hierarchical_review_rule,0.1,1074,205,108,66,0.32195121951219513,0.6111111111111112,0.1908752327746741,3.201626016260163,0.6858534476053747,0.27640449438202247,961190.0,1401451.0,1230.0,4450.0
2002,source,FAA source,hierarchical_review_rule,0.05,3524,372,177,93,0.25,0.5254237288135594,0.10556186152099886,4.9774011299435035,0.4240168136940018,0.4212683197888449,3331470.0,7856929.0,6065.0,14397.0
2002,source,FAA source,hierarchical_review_rule,0.1,3524,372,353,154,0.41397849462365593,0.43626062322946174,0.10556186152099886,4.132748484571568,0.4591853891004997,0.5110092380357019,3607787.0,7856929.0,7357.0,14397.0
2002,source,operator or pilot source,hierarchical_review_rule,0.05,1165,124,59,28,0.22580645161290322,0.4745762711864407,0.10643776824034334,4.458720612356479,0.732840667338484,0.0,78540.0,107172.0,0.0,28.0
2002,source,operator or pilot source,hierarchical_review_rule,0.1,1165,124,117,47,0.3790322580645161,0.4017094017094017,0.10643776824034334,3.7741246208988146,0.732840667338484,0.8571428571428571,78540.0,107172.0,24.0,28.0
2002,source,other source,hierarchical_review_rule,0.05,989,289,50,41,0.14186851211072665,0.82,0.29221435793731043,2.8061591695501726,0.2692008727762491,0.7228657228657228,8087720.0,30043439.0,25275.0,34965.0
2002,source,other source,hierarchical_review_rule,0.1,989,289,99,78,0.2698961937716263,0.7878787878787878,0.29221435793731043,2.696235713536751,0.6516130194016737,0.8633776633776634,19576696.0,30043439.0,30188.0,34965.0
2002,period,1995-2008,hierarchical_review_rule,0.05,5710,787,286,184,0.2337992376111817,0.6433566433566433,0.13782837127845884,4.667809953705761,0.6822981439998484,0.7786191536748329,25932474.0,38007540.0,38456.0,49390.0
2002,period,1995-2008,hierarchical_review_rule,0.1,5710,787,571,322,0.409148665819568,0.563922942206655,0.13782837127845884,4.09148665819568,0.8635214223283064,0.8231828305324964,32820325.0,38007540.0,40657.0,49390.0
2003,species,known species,hierarchical_review_rule,0.05,2127,407,107,64,0.15724815724815724,0.5981308411214953,0.1913493182886695,3.1258582286619667,0.23999348311753368,0.21726938696577064,6409271.0,26706021.0,6741.0,31026.0
2003,species,known species,hierarchical_review_rule,0.1,2127,407,213,125,0.3071253071253071,0.5868544600938967,0.1913493182886695,3.066927362702011,0.4798117248541069,0.5921807516276671,12813862.0,26706021.0,18373.0,31026.0
2003,species,unknown species,hierarchical_review_rule,0.05,3826,351,192,99,0.28205128205128205,0.515625,0.09174072138003136,5.620459401709402,0.5190519482510514,0.4525459475745707,7211428.0,13893461.0,3004.0,6638.0
2003,species,unknown species,hierarchical_review_rule,0.1,3826,351,383,142,0.4045584045584046,0.370757180156658,0.09174072138003136,4.041358892533827,0.5380441201799897,0.6571256402530883,7475295.0,13893461.0,4362.0,6638.0
2003,size,known size,hierarchical_review_rule,0.05,5932,754,297,173,0.22944297082228116,0.5824915824915825,0.12710721510451786,4.582679134403273,0.46748843772819626,0.5370149015857837,18965142.0,40568152.0,20217.0,37647.0
2003,size,known size,hierarchical_review_rule,0.1,5932,754,594,307,0.40716180371352784,0.5168350168350169,0.12710721510451786,4.066134376479204,0.6153973195525396,0.6840651313517677,24965532.0,40568152.0,25753.0,37647.0
2003,airport,United States airport,hierarchical_review_rule,0.05,4983,617,250,142,0.23014586709886548,0.568,0.12382099137066024,4.587267423014587,0.39463249152469115,0.5303172064105273,14727404.0,37319289.0,17571.0,33133.0
2003,airport,United States airport,hierarchical_review_rule,0.1,4983,617,499,254,0.41166936790923825,0.5090180360721442,0.12382099137066024,4.110918758099667,0.6253002301303221,0.6403887363051942,23335760.0,37319289.0,21218.0,33133.0
2003,airport,non-US or unknown airport,hierarchical_review_rule,0.05,970,141,49,33,0.23404255319148937,0.673469387755102,0.14536082474226805,4.633087277464177,0.04351878075466901,0.23239902891193998,142750.0,3280193.0,1053.0,4531.0
2003,airport,non-US or unknown airport,hierarchical_review_rule,0.1,970,141,97,51,0.3617021276595745,0.5257731958762887,0.14536082474226805,3.6170212765957444,0.05259477110035903,0.7689251820790113,172521.0,3280193.0,3484.0,4531.0
2003,source,FAA source,hierarchical_review_rule,0.05,3995,389,200,98,0.2519280205655527,0.49,0.09737171464330413,5.032262210796915,0.5056770163354792,0.3263767016079306,8233239.0,16281616.0,6881.0,21083.0
2003,source,FAA source,hierarchical_review_rule,0.1,3995,389,400,166,0.4267352185089974,0.415,0.09737171464330413,4.262017994858612,0.6481399020834295,0.5371626428876346,10552765.0,16281616.0,11325.0,21083.0
2003,source,airport source,hierarchical_review_rule,0.05,63,10,4,1,0.1,0.25,0.15873015873015872,1.5750000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2003,source,airport source,hierarchical_review_rule,0.1,63,10,7,1,0.1,0.14285714285714285,0.15873015873015872,0.9,0.0,0.0,0.0,0.0,0.0,0.0
2003,source,operator or pilot source,hierarchical_review_rule,0.05,1017,84,51,20,0.23809523809523808,0.39215686274509803,0.08259587020648967,4.7478991596638656,0.02436475929619123,0.2608695652173913,73290.0,3008033.0,24.0,92.0
2003,source,operator or pilot source,hierarchical_review_rule,0.1,1017,84,102,27,0.32142857142857145,0.2647058823529412,0.08259587020648967,3.2048319327731094,0.02436475929619123,0.2608695652173913,73290.0,3008033.0,24.0,92.0
2003,source,other source,hierarchical_review_rule,0.05,878,275,44,33,0.12,0.75,0.3132118451025057,2.3945454545454545,0.1382313038304899,0.11134695857844623,2945686.0,21309833.0,1836.0,16489.0
2003,source,other source,hierarchical_review_rule,0.1,878,275,88,62,0.22545454545454546,0.7045454545454546,0.3132118451025057,2.2494214876033056,0.2743491701694706,0.23221541633816484,5846335.0,21309833.0,3829.0,16489.0
2003,period,1995-2008,hierarchical_review_rule,0.05,5953,758,298,173,0.22823218997361477,0.5805369127516778,0.1273307576012095,4.559282640647411,0.46712768404286537,0.5367725148683092,18965142.0,40599482.0,20217.0,37664.0
2003,period,1995-2008,hierarchical_review_rule,0.1,5953,758,596,307,0.4050131926121372,0.5151006711409396,0.1273307576012095,4.045375059765189,0.6149224268427859,0.6837563721325404,24965532.0,40599482.0,25753.0,37664.0
2004,species,known species,hierarchical_review_rule,0.05,2361,431,119,92,0.21345707656612528,0.773109243697479,0.18254976704786108,4.2350601493497635,0.24480566380782043,0.6010187831552748,6353130.0,25951728.0,28494.0,47409.5
2004,species,known species,hierarchical_review_rule,0.1,2361,431,237,164,0.3805104408352668,0.6919831223628692,0.18254976704786108,3.7906546447766454,0.362315179937151,0.7804764867800758,9402705.0,25951728.0,37002.0,47409.5
2004,species,unknown species,hierarchical_review_rule,0.05,4189,317,210,96,0.3028391167192429,0.45714285714285713,0.07567438529481976,6.040919333032898,0.31525104692548617,0.46349158653846156,1941100.0,6157315.0,3085.0,6656.0
2004,species,unknown species,hierarchical_review_rule,0.1,4189,317,419,144,0.45425867507886436,0.3436754176610978,0.07567438529481976,4.541502601206116,0.3953989685439189,0.6511418269230769,2434596.0,6157315.0,4334.0,6656.0
2004,size,known size,hierarchical_review_rule,0.05,6539,742,327,217,0.29245283018867924,0.6636085626911316,0.11347300810521486,5.848162252610929,0.32074460300447105,0.7214888512167783,10291768.0,32087112.0,38942.0,53974.5
2004,size,known size,hierarchical_review_rule,0.1,6539,742,654,369,0.4973045822102426,0.5642201834862385,0.11347300810521486,4.972285417542471,0.7075403669859724,0.8185902602154721,22702927.0,32087112.0,44183.0,53974.5
2004,airport,United States airport,hierarchical_review_rule,0.05,5603,585,281,182,0.3111111111111111,0.6476868327402135,0.10440835266821345,6.20340055357849,0.48184771554311495,0.7392339464271873,14453015.0,29994985.0,33379.0,45153.5
2004,airport,United States airport,hierarchical_review_rule,0.1,5603,585,561,310,0.5299145299145299,0.5525846702317291,0.10440835266821345,5.292533174886117,0.7590269840108271,0.8524920548794667,22767003.0,29994985.0,38493.0,45153.5
2004,airport,non-US or unknown airport,hierarchical_review_rule,0.05,947,163,48,32,0.19631901840490798,0.6666666666666666,0.17212249208025343,3.87321063394683,0.08313963003853253,0.621745960502693,175762.0,2114058.0,5541.0,8912.0
2004,airport,non-US or unknown airport,hierarchical_review_rule,0.1,947,163,95,62,0.3803680981595092,0.6526315789473685,0.17212249208025343,3.7916693574426867,0.12901490876787675,0.6467684021543986,272745.0,2114058.0,5764.0,8912.0
2004,source,FAA source,hierarchical_review_rule,0.05,4047,386,203,118,0.30569948186528495,0.5812807881773399,0.09537929330368174,6.0944128231961,0.5551262017450405,0.7003108027501335,7401617.0,13333215.0,22307.0,31853.0
2004,source,FAA source,hierarchical_review_rule,0.1,4047,386,405,201,0.5207253886010362,0.4962962962962963,0.09537929330368174,5.203396660909615,0.7788870876229027,0.7853577371048253,10385069.0,13333215.0,25016.0,31853.0
2004,source,airport source,hierarchical_review_rule,0.05,62,11,4,2,0.18181818181818182,0.5,0.1774193548387097,2.818181818181818,0.0,1.0,0.0,84950.0,24.0,24.0
2004,source,airport source,hierarchical_review_rule,0.1,62,11,7,4,0.36363636363636365,0.5714285714285714,0.1774193548387097,3.2207792207792205,0.0,1.0,0.0,84950.0,24.0,24.0
2004,source,operator or pilot source,hierarchical_review_rule,0.05,1352,89,68,21,0.23595505617977527,0.3088235294117647,0.06582840236686391,4.691341705221414,0.03727173939686093,0.16666666666666666,114045.0,3059825.0,24.0,144.0
2004,source,operator or pilot source,hierarchical_review_rule,0.1,1352,89,136,26,0.29213483146067415,0.19117647058823528,0.06582840236686391,2.9041639127561134,0.5988067945062218,0.2986111111111111,1832244.0,3059825.0,43.0,144.0
2004,source,other source,hierarchical_review_rule,0.05,1089,262,55,46,0.17557251908396945,0.8363636363636363,0.24058769513314968,3.4763358778625952,0.2727658846784027,0.44079021978271227,4263618.0,15631053.0,9717.0,22044.5
2004,source,other source,hierarchical_review_rule,0.1,1089,262,109,83,0.31679389312977096,0.7614678899082569,0.24058769513314968,3.1650325653056934,0.44663292997599074,0.7521604028215655,6981343.0,15631053.0,16581.0,22044.5
2004,period,1995-2008,hierarchical_review_rule,0.05,6550,748,328,218,0.2914438502673797,0.6646341463414634,0.11419847328244274,5.819991522107735,0.32206001904198767,0.7207183878813661,10341039.0,32109043.0,38966.0,54065.5
2004,period,1995-2008,hierarchical_review_rule,0.1,6550,748,655,370,0.4946524064171123,0.5648854961832062,0.11419847328244274,4.946524064171124,0.7071053472381597,0.8174159121805957,22704476.0,32109043.0,44194.0,54065.5
2005,species,known species,hierarchical_review_rule,0.05,2325,422,117,88,0.20853080568720378,0.7521367521367521,0.18150537634408603,4.143881395066229,0.39589464201437596,0.565357600388744,27468970.0,69384546.0,12798.0,22637.0
2005,species,known species,hierarchical_review_rule,0.1,2325,422,233,164,0.3886255924170616,0.703862660944206,0.18150537634408603,3.877916319183125,0.48495399825776764,0.6827318107523082,33648313.0,69384546.0,15455.0,22637.0
2005,species,unknown species,hierarchical_review_rule,0.05,4602,304,231,106,0.34868421052631576,0.4588744588744589,0.06605823554976098,6.946514012303485,0.3410045873564794,0.7443829371540215,7769870.0,22785236.0,4572.0,6142.0
2005,species,unknown species,hierarchical_review_rule,0.1,4602,304,461,157,0.5164473684210527,0.3405639913232104,0.06605823554976098,5.155511473912546,0.7222022190158575,0.8966134809508304,16455548.0,22785236.0,5507.0,6142.0
2005,size,known size,hierarchical_review_rule,0.05,6885,718,345,228,0.31754874651810583,0.6608695652173913,0.10428467683369644,6.337168463122199,0.39456884300905726,0.699713847012842,36355660.0,92140220.0,20051.0,28656.0
2005,size,known size,hierarchical_review_rule,0.1,6885,718,689,380,0.5292479108635098,0.5515239477503628,0.10428467683369644,5.288638412620123,0.6897954986432635,0.870323841429369,63557909.0,92140220.0,24940.0,28656.0
2005,airport,United States airport,hierarchical_review_rule,0.05,5619,579,281,187,0.3229706390328152,0.6654804270462633,0.10304324612920449,6.45826341895156,0.41243832934637065,0.6711175267653073,33600711.0,81468449.0,16737.0,24939.0
2005,airport,United States airport,hierarchical_review_rule,0.1,5619,579,562,317,0.5474956822107081,0.5640569395017794,0.10304324612920449,5.473982630501724,0.723987712101896,0.8618629455872329,58982156.0,81468449.0,21494.0,24939.0
2005,airport,non-US or unknown airport,hierarchical_review_rule,0.05,1308,147,66,41,0.2789115646258503,0.6212121212121212,0.11238532110091744,5.52752009894867,0.25743979745327056,0.8635416666666667,2754949.0,10701333.0,3316.0,3840.0
2005,airport,non-US or unknown airport,hierarchical_review_rule,0.1,1308,147,131,64,0.43537414965986393,0.48854961832061067,0.11238532110091744,4.347094563016046,0.4275871987162721,0.8979166666666667,4575753.0,10701333.0,3448.0,3840.0
2005,source,FAA source,hierarchical_review_rule,0.05,4083,356,205,112,0.3146067415730337,0.5463414634146342,0.08719079108498654,6.266045491915594,0.49474595676876976,0.5598538306451613,25696257.0,51938286.0,8886.0,15872.0
2005,source,FAA source,hierarchical_review_rule,0.1,4083,356,409,184,0.5168539325842697,0.44987775061124696,0.08719079108498654,5.159693415016071,0.8504223839808653,0.8206275201612904,44169481.0,51938286.0,13025.0,15872.0
2005,source,airport source,hierarchical_review_rule,0.05,64,6,4,2,0.3333333333333333,0.5,0.09375,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2005,source,airport source,hierarchical_review_rule,0.1,64,6,7,3,0.5,0.42857142857142855,0.09375,4.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
2005,source,operator or pilot source,hierarchical_review_rule,0.05,1798,104,90,30,0.28846153846153844,0.3333333333333333,0.05784204671857619,5.762820512820513,0.2488102181387433,0.2,3728080.0,14983629.0,33.0,165.0
2005,source,operator or pilot source,hierarchical_review_rule,0.1,1798,104,180,37,0.3557692307692308,0.20555555555555555,0.05784204671857619,3.5537393162393163,0.39895134883545236,0.9333333333333333,5977739.0,14983629.0,154.0,165.0
2005,source,other source,hierarchical_review_rule,0.05,982,260,50,44,0.16923076923076924,0.88,0.26476578411405294,3.323692307692308,0.13977053982421564,0.621644953696437,3528908.0,25247867.0,7921.0,12742.0
2005,source,other source,hierarchical_review_rule,0.1,982,260,99,87,0.3346153846153846,0.8787878787878788,0.26476578411405294,3.319114219114219,0.4156140001846493,0.7572594569141422,10493367.0,25247867.0,9649.0,12742.0
2005,period,1995-2008,hierarchical_review_rule,0.05,6927,726,347,228,0.3140495867768595,0.6570605187319885,0.10480727587700303,6.269226189058518,0.39444229129238906,0.6967928003057785,36355660.0,92169782.0,20053.0,28779.0
2005,period,1995-2008,hierarchical_review_rule,0.1,6927,726,693,381,0.5247933884297521,0.5497835497835498,0.10480727587700303,5.245662051447176,0.6895742576455264,0.8666736161784635,63557909.0,92169782.0,24942.0,28779.0
2006,species,known species,hierarchical_review_rule,0.05,2471,388,124,88,0.2268041237113402,0.7096774193548387,0.15702144880615135,4.5196208846025945,0.1434340911811267,0.29312183417755266,5410425.0,37720635.0,8796.0,30008.0
2006,species,known species,hierarchical_review_rule,0.1,2471,388,248,165,0.4252577319587629,0.6653225806451613,0.15702144880615135,4.237144579314932,0.38567229846475276,0.7644961343641695,14547804.0,37720635.0,22941.0,30008.0
2006,species,unknown species,hierarchical_review_rule,0.05,4281,308,215,97,0.31493506493506496,0.4511627906976744,0.07194580705442653,6.270869827846572,0.6148054704986629,0.8592492543193202,7636559.0,12421098.0,7634.0,8884.5
2006,species,unknown species,hierarchical_review_rule,0.1,4281,308,429,143,0.4642857142857143,0.3333333333333333,0.07194580705442653,4.633116883116883,0.6919771504902384,0.9023580392818954,8595116.0,12421098.0,8017.0,8884.5
2006,size,known size,hierarchical_review_rule,0.05,6727,694,337,209,0.3011527377521614,0.6201780415430267,0.10316634458153709,6.01143758711807,0.4305883260710841,0.7750800941830394,21585103.0,50129327.0,30120.0,38860.5
2006,size,known size,hierarchical_review_rule,0.1,6727,694,673,345,0.49711815561959655,0.512630014858841,0.10316634458153709,4.968965576304645,0.619414060755294,0.8653774398167805,31050810.0,50129327.0,33629.0,38860.5
2006,airport,United States airport,hierarchical_review_rule,0.05,5788,560,290,173,0.30892857142857144,0.596551724137931,0.0967519004837595,6.165788177339901,0.4465355110805788,0.6992803731745623,20904689.0,46815289.0,14916.0,21330.5
2006,airport,United States airport,hierarchical_review_rule,0.1,5788,560,579,284,0.5071428571428571,0.4905008635578584,0.0967519004837595,5.06967678263015,0.6513764979641586,0.870818780619301,30494379.0,46815289.0,18575.0,21330.5
2006,airport,non-US or unknown airport,hierarchical_review_rule,0.05,964,136,49,36,0.2647058823529412,0.7346938775510204,0.14107883817427386,5.207683073229292,0.25274437206819056,0.7207607334016627,840740.0,3326444.0,12658.0,17562.0
2006,airport,non-US or unknown airport,hierarchical_review_rule,0.1,964,136,97,62,0.45588235294117646,0.6391752577319587,0.14107883817427386,4.5306246209824135,0.3668106241980926,0.8875982234369661,1220175.0,3326444.0,15588.0,17562.0
2006,source,FAA source,hierarchical_review_rule,0.05,4292,341,215,115,0.33724340175953077,0.5348837209302325,0.07945013979496739,6.732319443497237,0.5912059515437494,0.45759022021267687,16415885.0,27766779.0,5465.0,11943.0
2006,source,FAA source,hierarchical_review_rule,0.1,4292,341,430,173,0.5073313782991202,0.40232558139534885,0.07945013979496739,5.063875059674009,0.7923216805233333,0.6741187306371933,22000221.0,27766779.0,8051.0,11943.0
2006,source,airport source,hierarchical_review_rule,0.05,75,2,4,1,0.5,0.25,0.02666666666666667,9.375,0.0,0.0,0.0,0.0,0.0,0.0
2006,source,airport source,hierarchical_review_rule,0.1,75,2,8,2,1.0,0.25,0.02666666666666667,9.375,0.0,0.0,0.0,0.0,0.0,0.0
2006,source,operator or pilot source,hierarchical_review_rule,0.05,1293,84,65,18,0.21428571428571427,0.27692307692307694,0.06496519721577726,4.2626373626373635,0.017183966413585584,0.0,63721.0,3708166.0,0.0,43.5
2006,source,operator or pilot source,hierarchical_review_rule,0.1,1293,84,130,30,0.35714285714285715,0.23076923076923078,0.06496519721577726,3.5521978021978025,0.4906808379128658,0.1839080459770115,1819526.0,3708166.0,8.0,43.5
2006,source,other source,hierarchical_review_rule,0.05,1092,269,55,50,0.18587360594795538,0.9090909090909091,0.24633699633699635,3.6904359580939503,0.23401797888313727,0.18378800267598305,4368364.0,18666788.0,4945.0,26906.0
2006,source,other source,hierarchical_review_rule,0.1,1092,269,110,90,0.3345724907063197,0.8181818181818182,0.24633699633699635,3.3213923622845556,0.2696479437169373,0.9187913476547982,5033461.0,18666788.0,24721.0,26906.0
2006,period,1995-2008,hierarchical_review_rule,0.05,6752,696,338,210,0.3017241379310345,0.621301775147929,0.10308056872037914,6.027341358906345,0.4304817904877759,0.7744423732082021,21585103.0,50141733.0,30120.0,38892.5
2006,period,1995-2008,hierarchical_review_rule,0.1,6752,696,676,347,0.4985632183908046,0.5133136094674556,0.10308056872037914,4.979732027477386,0.6195082248154447,0.8654882046667095,31063216.0,50141733.0,33661.0,38892.5
2007,species,known species,hierarchical_review_rule,0.05,2663,412,134,103,0.25,0.7686567164179104,0.15471273000375516,4.968283582089552,0.15790225343227426,0.48424537912967547,6454728.0,40877998.0,26618.0,54968.0
2007,species,known species,hierarchical_review_rule,0.1,2663,412,267,179,0.4344660194174757,0.6704119850187266,0.15471273000375516,4.333269699283663,0.7898706781090404,0.7133968854606316,32288332.0,40877998.0,39214.0,54968.0
2007,species,unknown species,hierarchical_review_rule,0.05,4184,260,210,93,0.3576923076923077,0.44285714285714284,0.0621414913957935,7.126593406593406,0.47549559228724025,0.6581031485416264,2481951.0,5219714.0,3407.0,5177.0
2007,species,unknown species,hierarchical_review_rule,0.1,4184,260,419,130,0.5,0.31026252983293556,0.0621414913957935,4.992840095465394,0.836007106902792,0.7738072242611551,4363718.0,5219714.0,4006.0,5177.0
2007,size,known size,hierarchical_review_rule,0.05,6822,669,342,222,0.33183856502242154,0.6491228070175439,0.0980650835532102,6.619306112815672,0.7139342898121668,0.6880965842950744,32910723.0,46097692.0,41378.0,60134.0
2007,size,known size,hierarchical_review_rule,0.1,6822,669,683,345,0.515695067264574,0.5051244509516838,0.0980650835532102,5.150910320466946,0.8322661360139245,0.827468653340872,38365548.0,46097692.0,49759.0,60134.0
2007,airport,United States airport,hierarchical_review_rule,0.05,6063,557,304,187,0.3357271095152603,0.6151315789473685,0.09186871185881577,6.695767976944156,0.7154512134089427,0.6542888829400741,31147429.0,43535364.0,34218.0,52298.0
