airport_id,year,status,bytes
EVV,2022,downloaded,449377
EVV,2023,downloaded,449608
EVV,2024,downloaded,450638
EVV,2025,downloaded,447220
EWR,2000,downloaded,450159
EWR,2001,downloaded,448665
EWR,2002,downloaded,450355
EWR,2003,downloaded,448043
EWR,2004,downloaded,449408
EWR,2005,downloaded,451143
EWR,2006,downloaded,450346
EWR,2007,downloaded,449677
EWR,2008,downloaded,452400
EWR,2009,downloaded,454288
EWR,2010,downloaded,454894
EWR,2011,downloaded,451535
EWR,2012,downloaded,474375
EWR,2013,downloaded,475972
EWR,2014,downloaded,477519
EWR,2015,downloaded,475965
EWR,2016,downloaded,479405
EWR,2017,downloaded,477278
EWR,2018,downloaded,476043
EWR,2019,downloaded,478421
EWR,2020,downloaded,478514
EWR,2021,downloaded,478144
EWR,2022,downloaded,477816
EWR,2023,downloaded,479080
EWR,2024,downloaded,478991
EWR,2025,downloaded,479143
FLL,2000,downloaded,452093
FLL,2001,downloaded,453297
FLL,2002,downloaded,453293
FLL,2003,downloaded,450795
FLL,2004,downloaded,451099
FLL,2005,downloaded,447940
FLL,2006,downloaded,447227
FLL,2007,downloaded,450475
FLL,2008,downloaded,451422
FLL,2009,downloaded,473936
FLL,2010,downloaded,454482
FLL,2011,downloaded,450212
FLL,2012,downloaded,474347
FLL,2013,downloaded,477127
FLL,2014,downloaded,476840
FLL,2015,downloaded,479525
FLL,2016,downloaded,481493
FLL,2017,downloaded,477847
FLL,2018,downloaded,477974
FLL,2019,downloaded,476938
FLL,2020,downloaded,479707
FLL,2021,downloaded,477018
FLL,2022,downloaded,477893
FLL,2023,downloaded,476826
FLL,2024,downloaded,480910
FLL,2025,downloaded,477975
FWA,2000,downloaded,432885
FWA,2001,downloaded,440836
FWA,2002,downloaded,447654
FWA,2003,downloaded,448328
FWA,2004,downloaded,449992
FWA,2005,downloaded,446657
FWA,2006,downloaded,449007
FWA,2007,downloaded,447820
FWA,2008,downloaded,453151
FWA,2009,downloaded,453617
FWA,2010,downloaded,452068
FWA,2011,downloaded,453296
FWA,2012,downloaded,475178
FWA,2013,downloaded,474378
FWA,2014,downloaded,475936
FWA,2015,downloaded,475112
FWA,2016,downloaded,477518
FWA,2017,downloaded,476154
FWA,2018,downloaded,474811
FWA,2019,downloaded,476430
FWA,2020,downloaded,477058
FWA,2021,downloaded,475982
FWA,2022,downloaded,476742
FWA,2023,downloaded,475743
FWA,2024,downloaded,477942
FWA,2025,downloaded,476328
GNV,2000,downloaded,422721
GNV,2001,downloaded,424799
GNV,2002,downloaded,423145
GNV,2003,downloaded,422822
GNV,2004,downloaded,424297
GNV,2005,downloaded,425352
GNV,2006,downloaded,420562
GNV,2007,downloaded,422193
GNV,2008,downloaded,425219
GNV,2009,downloaded,445756
GNV,2010,downloaded,424642
GNV,2011,downloaded,420079
GNV,2012,downloaded,450245
GNV,2013,downloaded,450087
GNV,2014,downloaded,448285
GNV,2015,downloaded,451515
GNV,2016,downloaded,449829
GNV,2017,downloaded,448684
GNV,2018,downloaded,448257
GNV,2019,downloaded,448648
GNV,2020,downloaded,450322
GNV,2021,downloaded,448752
GNV,2022,downloaded,448073
GNV,2023,downloaded,448807
GNV,2024,downloaded,450510
GNV,2025,downloaded,440949
GRR,2000,downloaded,442004
GRR,2001,downloaded,450727
GRR,2002,downloaded,450688
GRR,2003,downloaded,449605
GRR,2004,downloaded,451463
GRR,2005,downloaded,449628
GRR,2006,downloaded,452798
GRR,2007,downloaded,447246
GRR,2008,downloaded,448191
GRR,2009,downloaded,467783
GRR,2010,downloaded,450090
GRR,2011,downloaded,447538
GRR,2012,downloaded,470571
GRR,2013,downloaded,468265
GRR,2014,downloaded,468857
GRR,2015,downloaded,469111
GRR,2016,downloaded,471070
GRR,2017,downloaded,470430
GRR,2018,downloaded,469711
GRR,2019,downloaded,470842
GRR,2020,downloaded,471510
GRR,2021,downloaded,470474
GRR,2022,downloaded,471338
GRR,2023,downloaded,470082
GRR,2024,downloaded,472215
GRR,2025,downloaded,470523
GSO,2000,downloaded,430993
GSO,2001,downloaded,439239
GSO,2002,downloaded,443398
GSO,2003,downloaded,435858
GSO,2004,downloaded,427348
GSO,2005,downloaded,426978
GSO,2006,downloaded,427937
GSO,2007,downloaded,425404
GSO,2008,downloaded,427400
GSO,2009,downloaded,452421
GSO,2010,downloaded,428583
GSO,2011,downloaded,427673
GSO,2012,downloaded,453161
GSO,2013,downloaded,463472
GSO,2014,downloaded,471060
GSO,2015,downloaded,470744
GSO,2016,downloaded,473145
GSO,2017,downloaded,473273
GSO,2018,downloaded,472185
GSO,2019,downloaded,473869
GSO,2020,downloaded,473404
GSO,2021,downloaded,472084
GSO,2022,downloaded,473122
GSO,2023,downloaded,474419
GSO,2024,downloaded,475252
GSO,2025,downloaded,475373
HOU,2000,downloaded,448565
HOU,2001,downloaded,449614
HOU,2002,downloaded,451356
HOU,2003,downloaded,447194
HOU,2004,downloaded,452543
HOU,2005,downloaded,450688
HOU,2006,downloaded,449999
HOU,2007,downloaded,451873
HOU,2008,downloaded,448715
HOU,2009,downloaded,471432
HOU,2010,downloaded,452993
HOU,2011,downloaded,448698
HOU,2012,downloaded,472195
HOU,2013,downloaded,474715
HOU,2014,downloaded,473105
HOU,2015,downloaded,474177
HOU,2016,downloaded,475975
HOU,2017,downloaded,474328
HOU,2018,downloaded,475914
HOU,2019,downloaded,475898
HOU,2020,downloaded,475640
HOU,2021,downloaded,473088
HOU,2022,downloaded,472438
HOU,2023,downloaded,475598
HOU,2024,downloaded,473828
HOU,2025,downloaded,472051
HPN,2000,downloaded,412334
HPN,2001,downloaded,302996
HPN,2002,downloaded,439691
HPN,2003,downloaded,443310
HPN,2004,downloaded,445170
HPN,2005,downloaded,445607
HPN,2006,downloaded,447502
HPN,2007,downloaded,442481
HPN,2008,downloaded,446188
HPN,2009,downloaded,458767
HPN,2010,downloaded,437202
HPN,2011,downloaded,436262
HPN,2012,downloaded,455220
HPN,2013,downloaded,456134
HPN,2014,downloaded,457241
HPN,2015,downloaded,455207
HPN,2016,downloaded,456538
HPN,2017,downloaded,458951
HPN,2018,downloaded,459603
HPN,2019,downloaded,455490
HPN,2020,downloaded,458887
HPN,2021,downloaded,457099
HPN,2022,downloaded,455478
HPN,2023,downloaded,456404
HPN,2024,downloaded,458945
HPN,2025,downloaded,457702
HSV,2000,downloaded,423189
HSV,2001,downloaded,425857
HSV,2002,downloaded,431916
HSV,2003,downloaded,431635
HSV,2004,downloaded,432131
HSV,2005,downloaded,429298
HSV,2006,downloaded,427433
HSV,2007,downloaded,426865
HSV,2008,downloaded,439481
HSV,2009,downloaded,465580
HSV,2010,downloaded,446600
HSV,2011,downloaded,444165
HSV,2012,downloaded,469364
HSV,2013,downloaded,466989
HSV,2014,downloaded,466344
HSV,2015,downloaded,464820
HSV,2016,downloaded,467220
HSV,2017,downloaded,466219
HSV,2018,downloaded,466547
HSV,2019,downloaded,465902
HSV,2020,downloaded,466562
HSV,2021,downloaded,464646
HSV,2022,downloaded,463727
HSV,2023,downloaded,465976
HSV,2024,downloaded,467731
HSV,2025,downloaded,463292
HVN,2000,downloaded,296427
HVN,2001,downloaded,252640
HVN,2002,downloaded,421327
HVN,2003,downloaded,424880
HVN,2004,downloaded,426633
HVN,2005,downloaded,422701
HVN,2006,downloaded,421776
HVN,2007,downloaded,422731
HVN,2008,downloaded,416921
HVN,2009,downloaded,425942
HVN,2010,downloaded,428023
HVN,2011,downloaded,408784
HVN,2012,downloaded,452170
HVN,2013,downloaded,460080
HVN,2014,downloaded,460805
HVN,2015,downloaded,458166
HVN,2016,downloaded,460668
HVN,2017,downloaded,458135
HVN,2018,downloaded,458329
HVN,2019,downloaded,457426
HVN,2020,downloaded,454858
HVN,2021,downloaded,451780
HVN,2022,downloaded,449735
HVN,2023,downloaded,449364
HVN,2024,downloaded,451969
HVN,2025,downloaded,453205
IAD,2000,downloaded,447102
IAD,2001,downloaded,441704
IAD,2002,downloaded,443760
IAD,2003,downloaded,444201
IAD,2004,downloaded,441453
IAD,2005,downloaded,416390
IAD,2006,downloaded,425309
IAD,2007,downloaded,444492
IAD,2008,downloaded,450362
IAD,2009,downloaded,450787
IAD,2010,downloaded,450540
IAD,2011,downloaded,447343
IAD,2012,downloaded,471626
IAD,2013,downloaded,472000
IAD,2014,downloaded,474066
IAD,2015,downloaded,468798
IAD,2016,downloaded,474553
IAD,2017,downloaded,475544
IAD,2018,downloaded,471024
IAD,2019,downloaded,474515
IAD,2020,downloaded,474420
IAD,2021,downloaded,471641
IAD,2022,downloaded,471238
IAD,2023,downloaded,472211
IAD,2024,downloaded,472221
IAD,2025,downloaded,473723
IAH,2000,downloaded,444976
IAH,2001,downloaded,449292
IAH,2002,downloaded,449431
IAH,2003,downloaded,447543
IAH,2004,downloaded,450202
IAH,2005,downloaded,450606
IAH,2006,downloaded,449700
IAH,2007,downloaded,451116
IAH,2008,downloaded,448178
IAH,2009,downloaded,472147
IAH,2010,downloaded,453449
IAH,2011,downloaded,444444
IAH,2012,downloaded,472405
IAH,2013,downloaded,475106
IAH,2014,downloaded,473575
IAH,2015,downloaded,473986
IAH,2016,downloaded,475534
IAH,2017,downloaded,474430
IAH,2018,downloaded,476255
IAH,2019,downloaded,475413
IAH,2020,downloaded,474603
IAH,2021,downloaded,472360
IAH,2022,downloaded,471568
IAH,2023,downloaded,475018
IAH,2024,downloaded,473241
IAH,2025,downloaded,472449
ICT,2000,downloaded,443150
ICT,2001,downloaded,439890
ICT,2002,downloaded,444787
ICT,2003,downloaded,447780
ICT,2004,downloaded,446836
ICT,2005,downloaded,446146
ICT,2006,downloaded,451657
ICT,2007,downloaded,402018
ICT,2008,downloaded,459964
ICT,2009,downloaded,476304
ICT,2010,downloaded,456569
ICT,2011,downloaded,451698
ICT,2012,downloaded,475126
ICT,2013,downloaded,473945
ICT,2014,downloaded,470365
ICT,2015,downloaded,473984
ICT,2016,downloaded,475644
ICT,2017,downloaded,474703
ICT,2018,downloaded,471742
ICT,2019,downloaded,473811
ICT,2020,downloaded,473211
ICT,2021,downloaded,471336
ICT,2022,downloaded,473449
ICT,2023,downloaded,474587
ICT,2024,downloaded,475396
ICT,2025,downloaded,474202
IND,2000,downloaded,442407
IND,2001,downloaded,440817
IND,2002,downloaded,446012
IND,2003,downloaded,448502
IND,2004,downloaded,450510
IND,2005,downloaded,446536
IND,2006,downloaded,275813
IND,2007,downloaded,449275
IND,2008,downloaded,453209
IND,2009,downloaded,452903
IND,2010,downloaded,450875
IND,2011,downloaded,452550
IND,2012,downloaded,472798
IND,2013,downloaded,473598
IND,2014,downloaded,474636
IND,2015,downloaded,474413
IND,2016,downloaded,476346
IND,2017,downloaded,476368
IND,2018,downloaded,474031
IND,2019,downloaded,474982
IND,2020,downloaded,475627
IND,2021,downloaded,475238
IND,2022,downloaded,475185
IND,2023,downloaded,475592
IND,2024,downloaded,475581
IND,2025,downloaded,473605
IWA,2000,downloaded,251008
IWA,2001,downloaded,154098
IWA,2002,downloaded,170812
IWA,2003,downloaded,179877
IWA,2004,downloaded,196799
IWA,2005,downloaded,214731
IWA,2006,downloaded,229152
IWA,2007,downloaded,208699
IWA,2008,downloaded,217488
IWA,2009,downloaded,249096
IWA,2010,downloaded,230917
IWA,2011,downloaded,401402
IWA,2012,downloaded,280985
IWA,2013,downloaded,290593
IWA,2014,downloaded,307817
IWA,2015,downloaded,305174
IWA,2016,downloaded,272110
IWA,2017,downloaded,256756
IWA,2018,downloaded,223642
IWA,2019,downloaded,168165
IWA,2020,downloaded,208609
IWA,2021,downloaded,237073
IWA,2022,downloaded,289040
IWA,2023,downloaded,430812
IWA,2024,downloaded,428808
IWA,2025,downloaded,429334
JAX,2000,downloaded,412187
JAX,2001,downloaded,429219
JAX,2002,downloaded,448720
JAX,2003,downloaded,446910
JAX,2004,downloaded,450286
JAX,2005,downloaded,448244
JAX,2006,downloaded,447589
JAX,2007,downloaded,449574
JAX,2008,downloaded,448062
JAX,2009,downloaded,474009
JAX,2010,downloaded,448388
JAX,2011,downloaded,443698
JAX,2012,downloaded,472588
JAX,2013,downloaded,474080
JAX,2014,downloaded,472171
JAX,2015,downloaded,474590
JAX,2016,downloaded,473781
JAX,2017,downloaded,472855
JAX,2018,downloaded,474130
JAX,2019,downloaded,474830
JAX,2020,downloaded,475680
JAX,2021,downloaded,474017
JAX,2022,downloaded,473817
JAX,2023,downloaded,475945
JAX,2024,downloaded,475368
JAX,2025,downloaded,473447
JFK,2000,downloaded,452232
JFK,2001,downloaded,475010
JFK,2002,downloaded,476270
JFK,2003,downloaded,475646
JFK,2004,downloaded,476916
JFK,2005,downloaded,476250
JFK,2006,downloaded,477316
JFK,2007,downloaded,476339
JFK,2008,downloaded,478483
JFK,2009,downloaded,477474
JFK,2010,downloaded,460253
JFK,2011,downloaded,455367
JFK,2012,downloaded,478024
JFK,2013,downloaded,478550
JFK,2014,downloaded,479601
JFK,2015,downloaded,478609
JFK,2016,downloaded,481472
JFK,2017,downloaded,479442
JFK,2018,downloaded,478901
JFK,2019,downloaded,480051
JFK,2020,downloaded,480536
JFK,2021,downloaded,480314
JFK,2022,downloaded,479296
JFK,2023,downloaded,480523
JFK,2024,downloaded,481369
JFK,2025,downloaded,481235
LAS,2000,downloaded,437514
LAS,2001,downloaded,441935
LAS,2002,downloaded,441141
LAS,2003,downloaded,446434
LAS,2004,downloaded,444870
LAS,2005,downloaded,444803
LAS,2006,downloaded,444775
LAS,2007,downloaded,441430
LAS,2008,downloaded,441067
LAS,2009,downloaded,440037
LAS,2010,downloaded,446060
LAS,2011,downloaded,443040
LAS,2012,downloaded,469686
LAS,2013,downloaded,467511
LAS,2014,downloaded,471862
LAS,2015,downloaded,473238
LAS,2016,downloaded,474309
LAS,2017,downloaded,474276
LAS,2018,downloaded,475765
LAS,2019,downloaded,474161
LAS,2020,downloaded,470181
LAS,2021,downloaded,472759
LAS,2022,downloaded,472158
LAS,2023,downloaded,472345
LAS,2024,downloaded,472042
LAS,2025,downloaded,469414
LAX,2000,downloaded,434644
LAX,2001,downloaded,439204
LAX,2002,downloaded,434018
LAX,2003,downloaded,441093
LAX,2004,downloaded,443253
LAX,2005,downloaded,436904
LAX,2006,downloaded,441698
LAX,2007,downloaded,437209
LAX,2008,downloaded,440112
LAX,2009,downloaded,444113
LAX,2010,downloaded,446732
LAX,2011,downloaded,443704
LAX,2012,downloaded,469685
LAX,2013,downloaded,469486
LAX,2014,downloaded,471715
LAX,2015,downloaded,470276
LAX,2016,downloaded,471672
LAX,2017,downloaded,470671
LAX,2018,downloaded,472457
LAX,2019,downloaded,472312
LAX,2020,downloaded,471150
LAX,2021,downloaded,469303
LAX,2022,downloaded,469350
LAX,2023,downloaded,471786
LAX,2024,downloaded,473022
LAX,2025,downloaded,470180
LCK,2000,downloaded,406826
LCK,2001,downloaded,144952
LCK,2002,downloaded,201819
LCK,2003,downloaded,418825
LCK,2004,downloaded,410120
LCK,2005,downloaded,592956
LCK,2006,downloaded,270951
LCK,2007,downloaded,231899
LCK,2008,downloaded,237829
LCK,2009,downloaded,771250
LCK,2010,downloaded,756878
LCK,2011,downloaded,428622
LCK,2012,downloaded,447529
LCK,2013,downloaded,453511
LCK,2014,downloaded,450807
LCK,2015,downloaded,451354
LCK,2016,downloaded,419007
LCK,2017,downloaded,443914
LCK,2018,downloaded,452787
LCK,2019,downloaded,425567
LCK,2020,downloaded,453837
LCK,2021,downloaded,452341
LCK,2022,downloaded,454377
LCK,2023,downloaded,447665
LCK,2024,downloaded,451881
LCK,2025,downloaded,454556
LEX,2000,downloaded,421971
LEX,2001,downloaded,426438
LEX,2002,downloaded,428552
LEX,2003,downloaded,428929
LEX,2004,downloaded,429242
LEX,2005,downloaded,421328
LEX,2006,downloaded,426654
LEX,2007,downloaded,425664
LEX,2008,downloaded,422125
LEX,2009,downloaded,429248
LEX,2010,downloaded,424794
LEX,2011,downloaded,427718
LEX,2012,downloaded,449908
LEX,2013,downloaded,452209
LEX,2014,downloaded,452583
LEX,2015,downloaded,448763
LEX,2016,downloaded,451372
LEX,2017,downloaded,452240
LEX,2018,downloaded,451698
LEX,2019,downloaded,449904
LEX,2020,downloaded,451926
LEX,2021,downloaded,450063
LEX,2022,downloaded,448722
LEX,2023,downloaded,443899
LEX,2024,downloaded,447170
LEX,2025,downloaded,447270
LGA,2000,downloaded,451700
LGA,2001,downloaded,451239
LGA,2002,downloaded,452984
LGA,2003,downloaded,453469
LGA,2004,downloaded,453312
LGA,2005,downloaded,451995
LGA,2006,downloaded,452222
LGA,2007,downloaded,451057
LGA,2008,downloaded,454378
LGA,2009,downloaded,476296
LGA,2010,downloaded,457938
LGA,2011,downloaded,453165
LGA,2012,downloaded,476367
LGA,2013,downloaded,475909
LGA,2014,downloaded,477325
LGA,2015,downloaded,475198
LGA,2016,downloaded,479480
LGA,2017,downloaded,478274
LGA,2018,downloaded,477301
LGA,2019,downloaded,478593
LGA,2020,downloaded,479346
LGA,2021,downloaded,479204
LGA,2022,downloaded,478331
LGA,2023,downloaded,479763
LGA,2024,downloaded,480157
LGA,2025,downloaded,479847
LGB,2000,downloaded,433298
LGB,2001,downloaded,436482
LGB,2002,downloaded,436845
LGB,2003,downloaded,437480
LGB,2004,downloaded,226565
LGB,2005,downloaded,421522
LGB,2006,downloaded,419818
LGB,2007,downloaded,417798
LGB,2008,downloaded,419039
LGB,2009,downloaded,414186
LGB,2010,downloaded,412164
LGB,2011,downloaded,419721
LGB,2012,downloaded,443010
LGB,2013,downloaded,443678
LGB,2014,downloaded,442458
LGB,2015,downloaded,437956
LGB,2016,downloaded,444116
LGB,2017,downloaded,441269
LGB,2018,downloaded,442398
LGB,2019,downloaded,443741
LGB,2020,downloaded,441887
LGB,2021,downloaded,441730
LGB,2022,downloaded,440292
LGB,2023,downloaded,443926
LGB,2024,downloaded,418801
LGB,2025,downloaded,431496
LIT,2000,downloaded,430522
LIT,2001,downloaded,431472
LIT,2002,downloaded,433616
LIT,2003,downloaded,433955
LIT,2004,downloaded,441867
LIT,2005,downloaded,440637
LIT,2006,downloaded,442962
LIT,2007,downloaded,462581
LIT,2008,downloaded,451830
LIT,2009,downloaded,465139
LIT,2010,downloaded,448656
LIT,2011,downloaded,443425
LIT,2012,downloaded,470661
LIT,2013,downloaded,470473
LIT,2014,downloaded,471547
LIT,2015,downloaded,470238
LIT,2016,downloaded,472451
LIT,2017,downloaded,471540
LIT,2018,downloaded,471999
LIT,2019,downloaded,471353
LIT,2020,downloaded,470625
LIT,2021,downloaded,468644
LIT,2022,downloaded,467595
LIT,2023,downloaded,470074
LIT,2024,downloaded,466488
LIT,2025,downloaded,468217
MAF,2000,downloaded,410819
MAF,2001,downloaded,416573
MAF,2002,downloaded,415931
MAF,2003,downloaded,415658
MAF,2004,downloaded,418783
MAF,2005,downloaded,417500
MAF,2006,downloaded,416467
MAF,2007,downloaded,419940
MAF,2008,downloaded,417482
MAF,2009,downloaded,438049
MAF,2010,downloaded,423561
MAF,2011,downloaded,413283
MAF,2012,downloaded,440472
MAF,2013,downloaded,441173
MAF,2014,downloaded,442848
MAF,2015,downloaded,444569
MAF,2016,downloaded,445122
MAF,2017,downloaded,442230
MAF,2018,downloaded,442343
MAF,2019,downloaded,443915
MAF,2020,downloaded,441735
MAF,2021,downloaded,439958
MAF,2022,downloaded,439286
MAF,2023,downloaded,440474
MAF,2024,downloaded,434976
MAF,2025,downloaded,432417
MCI,2000,downloaded,443129
MCI,2001,downloaded,439311
MCI,2002,downloaded,444122
MCI,2003,downloaded,444916
MCI,2004,downloaded,446162
MCI,2005,downloaded,443475
MCI,2006,downloaded,438667
MCI,2007,downloaded,459949
MCI,2008,downloaded,453752
MCI,2009,downloaded,469104
MCI,2010,downloaded,449138
MCI,2011,downloaded,445342
MCI,2012,downloaded,469639
MCI,2013,downloaded,470932
MCI,2014,downloaded,472276
MCI,2015,downloaded,468555
MCI,2016,downloaded,471519
MCI,2017,downloaded,470270
MCI,2018,downloaded,468567
MCI,2019,downloaded,469078
MCI,2020,downloaded,466787
MCI,2021,downloaded,465177
MCI,2022,downloaded,469171
MCI,2023,downloaded,469360
MCI,2024,downloaded,468991
MCI,2025,downloaded,472464
MCO,2000,downloaded,441440
MCO,2001,downloaded,448745
MCO,2002,downloaded,447303
MCO,2003,downloaded,447700
MCO,2004,downloaded,448247
MCO,2005,downloaded,448145
MCO,2006,downloaded,446459
MCO,2007,downloaded,446570
MCO,2008,downloaded,449198
MCO,2009,downloaded,473202
MCO,2010,downloaded,450557
MCO,2011,downloaded,440680
MCO,2012,downloaded,466504
MCO,2013,downloaded,474759
MCO,2014,downloaded,473019
MCO,2015,downloaded,475840
MCO,2016,downloaded,477251
MCO,2017,downloaded,473353
MCO,2018,downloaded,476842
MCO,2019,downloaded,475578
MCO,2020,downloaded,477869
MCO,2021,downloaded,476290
MCO,2022,downloaded,474868
MCO,2023,downloaded,476742
MCO,2024,downloaded,478432
MCO,2025,downloaded,473958
MDT,2000,downloaded,431699
MDT,2001,downloaded,421315
MDT,2002,downloaded,427126
MDT,2003,downloaded,428871
MDT,2004,downloaded,421515
MDT,2005,downloaded,425192
MDT,2006,downloaded,425560
MDT,2007,downloaded,422320
MDT,2008,downloaded,437299
MDT,2009,downloaded,446886
MDT,2010,downloaded,447437
MDT,2011,downloaded,444027
MDT,2012,downloaded,469078
MDT,2013,downloaded,471323
MDT,2014,downloaded,473740
MDT,2015,downloaded,471155
MDT,2016,downloaded,474092
MDT,2017,downloaded,471751
MDT,2018,downloaded,470150
MDT,2019,downloaded,472417
MDT,2020,downloaded,472316
MDT,2021,downloaded,471873
MDT,2022,downloaded,470719
MDT,2023,downloaded,470633
MDT,2024,downloaded,472821
MDT,2025,downloaded,472648
MDW,2000,downloaded,447862
MDW,2001,downloaded,464611
MDW,2002,downloaded,444107
MDW,2003,downloaded,447133
MDW,2004,downloaded,450355
MDW,2005,downloaded,450138
MDW,2006,downloaded,264864
MDW,2007,downloaded,446453
MDW,2008,downloaded,452148
MDW,2009,downloaded,470856
MDW,2010,downloaded,449712
MDW,2011,downloaded,448827
MDW,2012,downloaded,474268
MDW,2013,downloaded,471824
MDW,2014,downloaded,474799
MDW,2015,downloaded,475392
MDW,2016,downloaded,477705
MDW,2017,downloaded,476589
MDW,2018,downloaded,473919
MDW,2019,downloaded,476257
MDW,2020,downloaded,477046
MDW,2021,downloaded,475824
MDW,2022,downloaded,476136
MDW,2023,downloaded,475081
MDW,2024,downloaded,477085
MDW,2025,downloaded,475637
MEM,2000,downloaded,434703
MEM,2001,downloaded,439673
MEM,2002,downloaded,431027
MEM,2003,downloaded,443478
MEM,2004,downloaded,446794
MEM,2005,downloaded,441444
MEM,2006,downloaded,442452
MEM,2007,downloaded,443461
MEM,2008,downloaded,442206
MEM,2009,downloaded,470837
MEM,2010,downloaded,446979
MEM,2011,downloaded,441977
MEM,2012,downloaded,470831
MEM,2013,downloaded,472740
MEM,2014,downloaded,473153
MEM,2015,downloaded,471399
MEM,2016,downloaded,473035
MEM,2017,downloaded,469465
MEM,2018,downloaded,470832
MEM,2019,downloaded,470512
MEM,2020,downloaded,470824
MEM,2021,downloaded,469248
MEM,2022,downloaded,467941
MEM,2023,downloaded,471431
MEM,2024,downloaded,470048
MEM,2025,downloaded,471843
MFE,2000,downloaded,427630
MFE,2001,downloaded,417170
MFE,2002,downloaded,421736
MFE,2003,downloaded,418724
MFE,2004,downloaded,426945
MFE,2005,downloaded,422527
MFE,2006,downloaded,410788
MFE,2007,downloaded,416997
MFE,2008,downloaded,422614
MFE,2009,downloaded,448214
MFE,2010,downloaded,425895
MFE,2011,downloaded,416147
MFE,2012,downloaded,453738
MFE,2013,downloaded,454074
MFE,2014,downloaded,454913
MFE,2015,downloaded,453802
MFE,2016,downloaded,454913
MFE,2017,downloaded,452497
MFE,2018,downloaded,452180
MFE,2019,downloaded,456789
MFE,2020,downloaded,453832
MFE,2021,downloaded,448527
MFE,2022,downloaded,452987
MFE,2023,downloaded,452003
MFE,2024,downloaded,455943
MFE,2025,downloaded,449949
MIA,2000,downloaded,448045
MIA,2001,downloaded,445946
MIA,2002,downloaded,448095
MIA,2003,downloaded,320454
MIA,2004,downloaded,453514
MIA,2005,downloaded,452106
MIA,2006,downloaded,452738
MIA,2007,downloaded,454146
MIA,2008,downloaded,455325
MIA,2009,downloaded,455854
MIA,2010,downloaded,455348
MIA,2011,downloaded,454403
MIA,2012,downloaded,475537
MIA,2013,downloaded,476760
MIA,2014,downloaded,475936
MIA,2015,downloaded,477692
MIA,2016,downloaded,479589
MIA,2017,downloaded,477333
MIA,2018,downloaded,478347
MIA,2019,downloaded,478343
MIA,2020,downloaded,478752
MIA,2021,downloaded,478028
MIA,2022,downloaded,478098
MIA,2023,downloaded,478272
MIA,2024,downloaded,480151
MIA,2025,downloaded,477338
MKC,2000,downloaded,422172
MKC,2001,downloaded,431092
MKC,2002,downloaded,416292
MKC,2003,downloaded,418330
MKC,2004,downloaded,425087
MKC,2005,downloaded,421640
MKC,2006,downloaded,420589
MKC,2007,downloaded,445225
MKC,2008,downloaded,438410
MKC,2009,downloaded,447119
MKC,2010,downloaded,427580
MKC,2011,downloaded,426392
MKC,2012,downloaded,444493
MKC,2013,downloaded,447577
MKC,2014,downloaded,449050
MKC,2015,downloaded,448350
MKC,2016,downloaded,449074
MKC,2017,downloaded,446738
MKC,2018,downloaded,449251
MKC,2019,downloaded,451083
MKC,2020,downloaded,451214
MKC,2021,downloaded,448771
MKC,2022,downloaded,445266
MKC,2023,downloaded,446067
MKC,2024,downloaded,447221
MKC,2025,downloaded,448162
MKE,2000,downloaded,444585
MKE,2001,downloaded,458640
MKE,2002,downloaded,469912
MKE,2003,downloaded,468330
MKE,2004,downloaded,472484
MKE,2005,downloaded,472053
MKE,2006,downloaded,471997
MKE,2007,downloaded,470605
MKE,2008,downloaded,458807
MKE,2009,downloaded,469451
MKE,2010,downloaded,454450
MKE,2011,downloaded,459687
MKE,2012,downloaded,475157
MKE,2013,downloaded,473861
MKE,2014,downloaded,475328
MKE,2015,downloaded,475569
MKE,2016,downloaded,476619
MKE,2017,downloaded,475756
MKE,2018,downloaded,473723
MKE,2019,downloaded,475388
MKE,2020,downloaded,477177
MKE,2021,downloaded,474506
MKE,2022,downloaded,474556
MKE,2023,downloaded,474602
MKE,2024,downloaded,475909
MKE,2025,downloaded,473880
MLI,2000,downloaded,424766
MLI,2001,downloaded,339805
MLI,2002,downloaded,419629
MLI,2003,downloaded,300889
MLI,2004,downloaded,425340
MLI,2005,downloaded,422637
MLI,2006,downloaded,426937
MLI,2007,downloaded,423634
MLI,2008,downloaded,426679
MLI,2009,downloaded,448320
MLI,2010,downloaded,446667
MLI,2011,downloaded,427155
MLI,2012,downloaded,447861
MLI,2013,downloaded,450474
MLI,2014,downloaded,451065
MLI,2015,downloaded,449943
MLI,2016,downloaded,452379
MLI,2017,downloaded,451354
MLI,2018,downloaded,450208
MLI,2019,downloaded,453109
MLI,2020,downloaded,452303
MLI,2021,downloaded,450048
MLI,2022,downloaded,450312
MLI,2023,downloaded,450294
MLI,2024,downloaded,451536
MLI,2025,downloaded,449665
MMU,2000,downloaded,3485
MMU,2001,downloaded,1904
MMU,2002,downloaded,1510
MMU,2003,downloaded,2203
MMU,2004,downloaded,2529
MMU,2005,downloaded,2923
MMU,2006,downloaded,4773
MMU,2007,downloaded,4323
MMU,2008,downloaded,4623
MMU,2009,downloaded,2563
MMU,2010,downloaded,2353
MMU,2011,downloaded,99882
MMU,2012,downloaded,148471
MMU,2013,downloaded,150309
MMU,2014,downloaded,148348
MMU,2015,downloaded,151708
MMU,2016,downloaded,153771
MMU,2017,downloaded,417782
MMU,2018,downloaded,421288
MMU,2019,downloaded,402623
