test_year,score,budget_share,test_component_records,target_records,selected_component_records,captured_target_records,capture_rate,selected_target_rate,overall_target_rate,lift,event_deduplicated_cost_capture,event_deduplicated_aos_capture,selected_event_deduplicated_cost,total_event_deduplicated_cost,selected_event_deduplicated_aos,total_event_deduplicated_aos
1997,historical_frequency,0.025,3246,701,82,1,0.0014265335235378032,0.012195121951219513,0.2159581022797289,0.05646985143175255,0.0,7.14643035803616e-05,0.0,15049883.0,3.0,41979.0
1997,historical_frequency,0.05,3246,701,163,38,0.05420827389443652,0.2331288343558282,0.2159581022797289,1.079509552523564,0.03458631538863126,0.0032158936611162725,520520.0,15049883.0,135.0,41979.0
1997,historical_frequency,0.1,3246,701,325,64,0.0912981455064194,0.19692307692307692,0.2159581022797289,0.9118577855810381,0.1010984603667683,0.0047642869053574404,1521520.0,15049883.0,200.0,41979.0
1997,historical_frequency,0.2,3246,701,650,84,0.11982881597717546,0.12923076923076923,0.2159581022797289,0.5984066717875562,0.14904879991425846,0.007170251792562948,2243167.0,15049883.0,301.0,41979.0
1998,hierarchical_review_rule,0.01,3348,720,34,32,0.044444444444444446,0.9411764705882353,0.21505376344086022,4.376470588235294,0.0027814469678419714,0.06599581141135005,104222.0,37470425.0,1615.0,24471.25
1998,hierarchical_review_rule,0.025,3348,720,84,75,0.10416666666666667,0.8928571428571429,0.21505376344086022,4.151785714285714,0.33621686970457365,0.3530265107013332,12598189.0,37470425.0,8639.0,24471.25
1998,hierarchical_review_rule,0.05,3348,720,168,146,0.20277777777777778,0.8690476190476191,0.21505376344086022,4.041071428571429,0.739150303205795,0.6750370332533074,27696276.0,37470425.0,16519.0,24471.25
1998,hierarchical_review_rule,0.1,3348,720,335,251,0.3486111111111111,0.7492537313432835,0.21505376344086022,3.4840298507462686,0.8311837669308528,0.7274250395872708,31144809.0,37470425.0,17801.0,24471.25
1998,hierarchical_review_rule,0.2,3348,720,670,435,0.6041666666666666,0.6492537313432836,0.21505376344086022,3.0190298507462687,0.9334437493036174,0.9067783623639986,34976534.0,37470425.0,22190.0,24471.25
1998,historical_frequency,0.01,3348,720,34,1,0.001388888888888889,0.029411764705882353,0.21505376344086022,0.13676470588235293,0.0,0.0,0.0,37470425.0,0.0,24471.25
1998,historical_frequency,0.025,3348,720,84,1,0.001388888888888889,0.011904761904761904,0.21505376344086022,0.055357142857142855,5.257479732348912e-06,4.086427951167186e-05,197.0,37470425.0,1.0,24471.25
1998,historical_frequency,0.05,3348,720,168,29,0.04027777777777778,0.17261904761904762,0.21505376344086022,0.8026785714285714,0.0013202946056790122,0.004086427951167186,49472.0,37470425.0,100.0,24471.25
1998,historical_frequency,0.1,3348,720,335,49,0.06805555555555555,0.14626865671641792,0.21505376344086022,0.6801492537313433,0.0013229366894023753,0.0044542064667722325,49571.0,37470425.0,109.0,24471.25
1998,historical_frequency,0.2,3348,720,670,75,0.10416666666666667,0.11194029850746269,0.21505376344086022,0.5205223880597015,0.008003325289211424,0.008009398784287684,299888.0,37470425.0,196.0,24471.25
1999,hierarchical_review_rule,0.01,4898,848,49,36,0.04245283018867924,0.7346938775510204,0.1731318905675786,4.243550250288795,0.09505803357798659,0.11350797320811384,2672378.0,28113121.0,4762.0,41953.0
1999,hierarchical_review_rule,0.025,4898,848,123,90,0.10613207547169812,0.7317073170731707,0.1731318905675786,4.226300046019328,0.16304899054075142,0.2171477605892308,4583816.0,28113121.0,9110.0,41953.0
1999,hierarchical_review_rule,0.05,4898,848,245,178,0.2099056603773585,0.726530612244898,0.1731318905675786,4.196399691952253,0.4038333915327295,0.4680952494458084,11353017.0,28113121.0,19638.0,41953.0
1999,hierarchical_review_rule,0.1,4898,848,490,313,0.36910377358490565,0.6387755102040816,0.1731318905675786,3.6895311898344243,0.6845267375329832,0.6690820680285081,19244183.0,28113121.0,28070.0,41953.0
1999,hierarchical_review_rule,0.2,4898,848,980,501,0.5908018867924528,0.5112244897959184,0.1731318905675786,2.952803715825953,0.8593623596611704,0.9469406240316545,24159358.0,28113121.0,39727.0,41953.0
1999,historical_frequency,0.01,4898,848,49,0,0.0,0.0,0.1731318905675786,0.0,0.0,4.7672395299501825e-05,0.0,28113121.0,2.0,41953.0
1999,historical_frequency,0.025,4898,848,123,3,0.003537735849056604,0.024390243902439025,0.1731318905675786,0.14087666820064426,0.0010287011534578462,0.0004290515576955164,28920.0,28113121.0,18.0,41953.0
1999,historical_frequency,0.05,4898,848,245,52,0.06132075471698113,0.21224489795918366,0.1731318905675786,1.2259145167500962,0.18868861980852286,0.010130384001144138,5304626.0,28113121.0,425.0,41953.0
1999,historical_frequency,0.1,4898,848,490,53,0.0625,0.10816326530612246,0.1731318905675786,0.6247448979591838,0.1887253642169434,0.010607107954139156,5305659.0,28113121.0,445.0,41953.0
1999,historical_frequency,0.2,4898,848,980,74,0.08726415094339622,0.07551020408163266,0.1731318905675786,0.43614266461301504,0.19133098029208498,0.013205253497962005,5378911.0,28113121.0,554.0,41953.0
2000,hierarchical_review_rule,0.01,5648,893,57,48,0.05375139977603583,0.8421052631578947,0.15810906515580736,5.326103612895621,0.0919199364676849,0.11212098747127289,3689627.0,40139573.0,7562.0,67445.0
2000,hierarchical_review_rule,0.025,5648,893,142,115,0.12877939529675253,0.8098591549295775,0.15810906515580736,5.122155103070833,0.39879362941902746,0.5166728445399955,16007406.0,40139573.0,34847.0,67445.0
2000,hierarchical_review_rule,0.05,5648,893,283,199,0.22284434490481522,0.7031802120141343,0.15810906515580736,4.447437667923662,0.4989298964391076,0.6412039439543331,20026833.0,40139573.0,43246.0,67445.0
2000,hierarchical_review_rule,0.1,5648,893,565,347,0.3885778275475924,0.6141592920353982,0.15810906515580736,3.8844027787412423,0.7375692312421959,0.7196530506338498,29605714.0,40139573.0,48537.0,67445.0
2000,hierarchical_review_rule,0.2,5648,893,1130,534,0.5979843225083986,0.4725663716814159,0.15810906515580736,2.98886323321012,0.8600908385348295,0.8918377937578768,34523679.0,40139573.0,60150.0,67445.0
2000,historical_frequency,0.01,5648,893,57,1,0.0011198208286674132,0.017543859649122806,0.15810906515580736,0.11096049193532544,0.0,0.0,0.0,40139573.0,0.0,67445.0
2000,historical_frequency,0.025,5648,893,142,3,0.0033594624860022394,0.02112676056338028,0.15810906515580736,0.13362143747141303,0.0006969431388819208,0.00019274964786122024,27975.0,40139573.0,13.0,67445.0
2000,historical_frequency,0.05,5648,893,283,9,0.010078387458006719,0.03180212014134275,0.15810906515580736,0.20114039704177367,0.0007387721837499368,0.0006375565275409593,29654.0,40139573.0,43.0,67445.0
2000,historical_frequency,0.1,5648,893,565,72,0.08062709966405375,0.12743362831858407,0.15810906515580736,0.8059855909780099,0.17731115375841192,0.00911854103343465,7117194.0,40139573.0,615.0,67445.0
2000,historical_frequency,0.2,5648,893,1130,110,0.12318029115341546,0.09734513274336283,0.15810906515580736,0.6156834375526464,0.1783076018272541,0.010927422344132257,7157191.0,40139573.0,737.0,67445.0
2001,hierarchical_review_rule,0.01,5379,777,54,43,0.055341055341055344,0.7962962962962963,0.14445064138315672,5.512584012584012,0.009662508088997896,0.22156755600959824,597561.0,61843260.0,9326.0,42091.0
2001,hierarchical_review_rule,0.025,5379,777,135,106,0.1364221364221364,0.7851851851851852,0.14445064138315672,5.435664235664236,0.1537641612036623,0.3856168777173267,9509277.0,61843260.0,16231.0,42091.0
2001,hierarchical_review_rule,0.05,5379,777,269,191,0.24581724581724582,0.7100371747211895,0.14445064138315672,4.9154310975872315,0.5681029913364851,0.48889311254187356,35133341.0,61843260.0,20578.0,42091.0
2001,hierarchical_review_rule,0.1,5379,777,538,325,0.41827541827541825,0.604089219330855,0.14445064138315672,4.18197671915144,0.8334213138181913,0.6513268869829655,51541491.0,61843260.0,27415.0,42091.0
2001,hierarchical_review_rule,0.2,5379,777,1076,496,0.6383526383526383,0.46096654275092935,0.14445064138315672,3.1911699272294065,0.9718546208592497,0.9541232092371291,60102658.0,61843260.0,40160.0,42091.0
2001,historical_frequency,0.01,5379,777,54,0,0.0,0.0,0.14445064138315672,0.0,2.9332218256282093e-05,0.00011879024019386567,1814.0,61843260.0,5.0,42091.0
2001,historical_frequency,0.025,5379,777,135,0,0.0,0.0,0.14445064138315672,0.0,3.3730434003640816e-05,0.00016630633627141194,2086.0,61843260.0,7.0,42091.0
2001,historical_frequency,0.05,5379,777,269,20,0.02574002574002574,0.07434944237918216,0.14445064138315672,0.514704826972485,4.839654313178186e-05,0.0009740799695896986,2993.0,61843260.0,41.0,42091.0
2001,historical_frequency,0.1,5379,777,538,46,0.059202059202059204,0.08550185873605948,0.14445064138315672,0.5919105510183577,0.0006788290268009804,0.005416834952840274,41981.0,61843260.0,228.0,42091.0
2001,historical_frequency,0.2,5379,777,1076,76,0.0978120978120978,0.07063197026022305,0.14445064138315672,0.4889695856238608,0.0046381610542523145,0.0062958827302748805,286839.0,61843260.0,265.0,42091.0
2002,hierarchical_review_rule,0.01,5710,787,58,44,0.05590851334180432,0.7586206896551724,0.13782837127845884,5.504096744512115,0.2163274708123704,0.388357967199838,8222075.0,38007540.0,19181.0,49390.0
2002,hierarchical_review_rule,0.025,5710,787,143,94,0.11944091486658195,0.6573426573426573,0.13782837127845884,4.7692840831341465,0.5390432003755045,0.6586353512856854,20487706.0,38007540.0,32530.0,49390.0
2002,hierarchical_review_rule,0.05,5710,787,286,184,0.2337992376111817,0.6433566433566433,0.13782837127845884,4.667809953705761,0.6822981439998484,0.7786191536748329,25932474.0,38007540.0,38456.0,49390.0
2002,hierarchical_review_rule,0.1,5710,787,571,322,0.409148665819568,0.563922942206655,0.13782837127845884,4.09148665819568,0.8635214223283064,0.8231828305324964,32820325.0,38007540.0,40657.0,49390.0
2002,hierarchical_review_rule,0.2,5710,787,1142,506,0.6429479034307497,0.44308231173380036,0.13782837127845884,3.2147395171537485,0.9197007225408432,0.9296821218870217,34955562.0,38007540.0,45917.0,49390.0
2002,historical_frequency,0.01,5710,787,58,15,0.01905972045743329,0.25862068965517243,0.13782837127845884,1.8763966174473121,0.0,0.0,0.0,38007540.0,0.0,49390.0
2002,historical_frequency,0.025,5710,787,143,32,0.04066073697585769,0.22377622377622378,0.13782837127845884,1.6235860708541776,0.0005889357743226739,0.0007491395019234663,22384.0,38007540.0,37.0,49390.0
2002,historical_frequency,0.05,5710,787,286,43,0.054637865311308764,0.15034965034965034,0.13782837127845884,1.0908468913551506,0.0005983286474210117,0.0010528447054059527,22741.0,38007540.0,52.0,49390.0
2002,historical_frequency,0.1,5710,787,571,65,0.08259212198221093,0.1138353765323993,0.13782837127845884,0.8259212198221092,0.0070684132674727175,0.0012958088681919416,268653.0,38007540.0,64.0,49390.0
2002,historical_frequency,0.2,5710,787,1142,91,0.1156289707750953,0.0796847635726795,0.13782837127845884,0.5781448538754764,0.007138872970994702,0.002510629682121887,271331.0,38007540.0,124.0,49390.0
2003,hierarchical_review_rule,0.01,5953,758,60,44,0.05804749340369393,0.7333333333333333,0.1273307576012095,5.759278803869832,0.05319750138684035,0.12457519116397621,2159791.0,40599482.0,4692.0,37664.0
2003,hierarchical_review_rule,0.025,5953,758,149,97,0.1279683377308707,0.6510067114093959,0.1273307576012095,5.11272157390519,0.24616087466337624,0.20127973661852167,9994004.0,40599482.0,7581.0,37664.0
2003,hierarchical_review_rule,0.05,5953,758,298,173,0.22823218997361477,0.5805369127516778,0.1273307576012095,4.559282640647411,0.46712768404286537,0.5367725148683092,18965142.0,40599482.0,20217.0,37664.0
2003,hierarchical_review_rule,0.1,5953,758,596,307,0.4050131926121372,0.5151006711409396,0.1273307576012095,4.045375059765189,0.6149224268427859,0.6837563721325404,24965532.0,40599482.0,25753.0,37664.0
2003,hierarchical_review_rule,0.2,5953,758,1191,440,0.5804749340369393,0.3694374475230898,0.1273307576012095,2.9013999011938703,0.6399900126804573,0.7513009770603228,25983263.0,40599482.0,28297.0,37664.0
2003,historical_frequency,0.01,5953,758,60,9,0.011873350923482849,0.15,0.1273307576012095,1.1780343007915566,0.0012155081190444745,0.00047790994052676297,49349.0,40599482.0,18.0,37664.0
2003,historical_frequency,0.025,5953,758,149,25,0.032981530343007916,0.16778523489932887,0.1273307576012095,1.317711745851853,0.06280801809244758,0.0007434154630416313,2549973.0,40599482.0,28.0,37664.0
2003,historical_frequency,0.05,5953,758,298,37,0.048812664907651716,0.12416107382550336,0.1273307576012095,0.9751066919303712,0.0700965839908992,0.002336448598130841,2845885.0,40599482.0,88.0,37664.0
2003,historical_frequency,0.1,5953,758,596,57,0.07519788918205805,0.09563758389261745,0.1273307576012095,0.7510956951355562,0.07894581019531234,0.0044339422259983005,3205159.0,40599482.0,167.0,37664.0
2003,historical_frequency,0.2,5953,758,1191,66,0.0870712401055409,0.055415617128463476,0.1273307576012095,0.43520998517908055,0.08157153335109053,0.01239910790144435,3311762.0,40599482.0,467.0,37664.0
2004,hierarchical_review_rule,0.01,6550,748,66,53,0.07085561497326204,0.803030303030303,0.11419847328244274,7.031883001134338,0.0615796303863681,0.3369061601205945,1977263.0,32109043.0,18215.0,54065.5
2004,hierarchical_review_rule,0.025,6550,748,164,121,0.16176470588235295,0.7378048780487805,0.11419847328244274,6.460724533715926,0.19944773813408267,0.553735746455688,6404076.0,32109043.0,29938.0,54065.5
2004,hierarchical_review_rule,0.05,6550,748,328,218,0.2914438502673797,0.6646341463414634,0.11419847328244274,5.819991522107735,0.32206001904198767,0.7207183878813661,10341039.0,32109043.0,38966.0,54065.5
2004,hierarchical_review_rule,0.1,6550,748,655,370,0.4946524064171123,0.5648854961832062,0.11419847328244274,4.946524064171124,0.7071053472381597,0.8174159121805957,22704476.0,32109043.0,44194.0,54065.5
2004,hierarchical_review_rule,0.2,6550,748,1310,504,0.6737967914438503,0.3847328244274809,0.11419847328244274,3.3689839572192515,0.9343202474144122,0.9053832850893824,30000129.0,32109043.0,48950.0,54065.5
2004,historical_frequency,0.01,6550,748,66,15,0.020053475935828877,0.22727272727272727,0.11419847328244274,1.9901555663587749,0.02374925967117737,0.0010542767568967272,762566.0,32109043.0,57.0,54065.5
2004,historical_frequency,0.025,6550,748,164,31,0.04144385026737968,0.18902439024390244,0.11419847328244274,1.6552269466544933,0.027264562198256733,0.0013132219252573268,875439.0,32109043.0,71.0,54065.5
2004,historical_frequency,0.05,6550,748,328,52,0.06951871657754011,0.15853658536585366,0.11419847328244274,1.3882548584844139,0.03640731366549915,0.0013687101756203123,1169004.0,32109043.0,74.0,54065.5
2004,historical_frequency,0.1,6550,748,655,70,0.09358288770053476,0.10687022900763359,0.11419847328244274,0.9358288770053476,0.07479986245619341,0.0021640417641564397,2401752.0,32109043.0,117.0,54065.5
2004,historical_frequency,0.2,6550,748,1310,78,0.10427807486631016,0.059541984732824425,0.11419847328244274,0.5213903743315508,0.07828735350349744,0.0029223811857839103,2513732.0,32109043.0,158.0,54065.5
2005,hierarchical_review_rule,0.01,6927,726,70,57,0.07851239669421488,0.8142857142857143,0.10480727587700303,7.769362455726092,0.003964064925313591,0.37377949199068766,365367.0,92169782.0,10757.0,28779.0
2005,hierarchical_review_rule,0.025,6927,726,174,130,0.1790633608815427,0.7471264367816092,0.10480727587700303,7.128574142680725,0.37708082026276246,0.6070746030091386,34755457.0,92169782.0,17471.0,28779.0
2005,hierarchical_review_rule,0.05,6927,726,347,228,0.3140495867768595,0.6570605187319885,0.10480727587700303,6.269226189058518,0.39444229129238906,0.6967928003057785,36355660.0,92169782.0,20053.0,28779.0
2005,hierarchical_review_rule,0.1,6927,726,693,381,0.5247933884297521,0.5497835497835498,0.10480727587700303,5.245662051447176,0.6895742576455264,0.8666736161784635,63557909.0,92169782.0,24942.0,28779.0
2005,hierarchical_review_rule,0.2,6927,726,1386,514,0.7079889807162535,0.3708513708513709,0.10480727587700303,3.5384124599000635,0.8911232208404268,0.9562875707981514,82134633.0,92169782.0,27521.0,28779.0
2005,historical_frequency,0.01,6927,726,70,15,0.02066115702479339,0.21428571428571427,0.10480727587700303,2.04456906729634,0.003296232164246629,0.004899405816741374,303813.0,92169782.0,141.0,28779.0
2005,historical_frequency,0.025,6927,726,174,24,0.03305785123966942,0.13793103448275862,0.10480727587700303,1.3160444571102878,0.04520265654962708,0.006706278883908405,4166319.0,92169782.0,193.0,28779.0
2005,historical_frequency,0.05,6927,726,347,31,0.04269972451790634,0.0893371757925072,0.10480727587700303,0.8523947888632195,0.045208450205513125,0.007366482504604052,4166853.0,92169782.0,212.0,28779.0
2005,historical_frequency,0.1,6927,726,693,43,0.05922865013774105,0.06204906204906205,0.10480727587700303,0.592030100294563,0.048327672078035296,0.010389520136210431,4454351.0,92169782.0,299.0,28779.0
2005,historical_frequency,0.2,6927,726,1386,68,0.09366391184573003,0.049062049062049064,0.10480727587700303,0.46811682348872435,0.04982980213623593,0.012439626116265333,4592802.0,92169782.0,358.0,28779.0
2006,hierarchical_review_rule,0.01,6752,696,68,51,0.07327586206896551,0.75,0.10308056872037914,7.275862068965518,0.02045298274792377,0.08906601529857942,1025548.0,50141733.0,3464.0,38892.5
2006,hierarchical_review_rule,0.025,6752,696,169,114,0.16379310344827586,0.6745562130177515,0.10308056872037914,6.543970618241175,0.24335365512795498,0.25555055601979815,12202174.0,50141733.0,9939.0,38892.5
2006,hierarchical_review_rule,0.05,6752,696,338,210,0.3017241379310345,0.621301775147929,0.10308056872037914,6.027341358906345,0.4304817904877759,0.7744423732082021,21585103.0,50141733.0,30120.0,38892.5
2006,hierarchical_review_rule,0.1,6752,696,676,347,0.4985632183908046,0.5133136094674556,0.10308056872037914,4.979732027477386,0.6195082248154447,0.8654882046667095,31063216.0,50141733.0,33661.0,38892.5
2006,hierarchical_review_rule,0.2,6752,696,1351,493,0.7083333333333334,0.3649148778682457,0.10308056872037914,3.540093757710338,0.9485904087120404,0.9251912322427204,47563967.0,50141733.0,35983.0,38892.5
2006,historical_frequency,0.01,6752,696,68,0,0.0,0.0,0.10308056872037914,0.0,0.0,3.856784727132481e-05,0.0,50141733.0,1.5,38892.5
2006,historical_frequency,0.025,6752,696,169,1,0.0014367816091954023,0.005917159763313609,0.10308056872037914,0.05740325103720329,0.0,0.0006556534036125217,0.0,50141733.0,25.5,38892.5
2006,historical_frequency,0.05,6752,696,338,25,0.035919540229885055,0.07396449704142012,0.10308056872037914,0.7175406379650412,0.03582133868408577,0.0015041460435816674,1796144.0,50141733.0,58.5,38892.5
2006,historical_frequency,0.1,6752,696,676,48,0.06896551724137931,0.07100591715976332,0.10308056872037914,0.6888390124464395,0.04066574643520997,0.001966960210837565,2039051.0,50141733.0,76.5,38892.5
2006,historical_frequency,0.2,6752,696,1351,59,0.08477011494252873,0.043671354552183565,0.10308056872037914,0.42366233611543597,0.08198795203189327,0.003818216879861156,4111018.0,50141733.0,148.5,38892.5
2007,hierarchical_review_rule,0.01,6847,672,69,55,0.0818452380952381,0.7971014492753623,0.09814517306849715,8.1216571773637,0.037155813720212406,0.1736470197023859,1712798.0,46097712.0,10444.0,60145.0
2007,hierarchical_review_rule,0.025,6847,672,172,128,0.19047619047619047,0.7441860465116279,0.09814517306849715,7.58250276854928,0.17388236101609555,0.37176822678526894,8015579.0,46097712.0,22360.0,60145.0
2007,hierarchical_review_rule,0.05,6847,672,343,223,0.3318452380952381,0.6501457725947521,0.09814517306849715,6.624327537137304,0.713933980063913,0.6879707373846538,32910723.0,46097712.0,41378.0,60145.0
2007,hierarchical_review_rule,0.1,6847,672,685,347,0.5163690476190477,0.5065693430656935,0.09814517306849715,5.161429005908933,0.8322657749260961,0.827333942971153,38365548.0,46097712.0,49760.0,60145.0
2007,hierarchical_review_rule,0.2,6847,672,1370,478,0.7113095238095238,0.34890510948905107,0.09814517306849715,3.5549900069516855,0.9611936488301198,0.9687089533627068,44308828.0,46097712.0,58263.0,60145.0
2007,historical_frequency,0.01,6847,672,69,2,0.002976190476190476,0.028985507246376812,0.09814517306849715,0.2953329882677709,0.0,3.32529719843711e-05,0.0,46097712.0,2.0,60145.0
2007,historical_frequency,0.025,6847,672,172,5,0.00744047619047619,0.029069767441860465,0.09814517306849715,0.29619151439645625,0.00027721549390564114,0.00011638540194529887,12779.0,46097712.0,7.0,60145.0
2007,historical_frequency,0.05,6847,672,343,16,0.023809523809523808,0.04664723032069971,0.09814517306849715,0.47528807441343884,0.008395991540751524,0.0013966248233435864,387036.0,46097712.0,84.0,60145.0
2007,historical_frequency,0.1,6847,672,685,23,0.03422619047619048,0.033576642335766425,0.09814517306849715,0.3421120090371915,0.021388523577916405,0.0021614431789841217,985962.0,46097712.0,130.0,60145.0
2007,historical_frequency,0.2,6847,672,1370,54,0.08035714285714286,0.03941605839416058,0.09814517306849715,0.40160974973931174,0.024273786082918823,0.0057361376673040155,1118966.0,46097712.0,345.0,60145.0
2008,hierarchical_review_rule,0.01,6390,628,64,54,0.08598726114649681,0.84375,0.09827856025039124,8.585290605095542,0.5253686910537866,0.5318309466892566,14021037.0,26687995.0,22915.0,43087.0
2008,hierarchical_review_rule,0.025,6390,628,160,117,0.18630573248407642,0.73125,0.09827856025039124,7.4405851910828025,0.6965245984196266,0.625873233225799,18588845.0,26687995.0,26967.0,43087.0
2008,hierarchical_review_rule,0.05,6390,628,320,210,0.3343949044585987,0.65625,0.09827856025039124,6.677448248407643,0.7437787664453624,0.7812797363473901,19849964.0,26687995.0,33663.0,43087.0
2008,hierarchical_review_rule,0.1,6390,628,639,339,0.5398089171974523,0.5305164319248826,0.09827856025039124,5.398089171974522,0.8578237143704501,0.881611622995335,22893595.0,26687995.0,37986.0,43087.0
2008,hierarchical_review_rule,0.2,6390,628,1278,473,0.7531847133757962,0.3701095461658842,0.09827856025039124,3.765923566878981,0.9476246529572566,0.9529324390187296,25290202.0,26687995.0,41059.0,43087.0
2008,historical_frequency,0.01,6390,628,64,1,0.0015923566878980893,0.015625,0.09827856025039124,0.15898686305732485,1.6786573888371908e-05,4.641771299928053e-05,448.0,26687995.0,2.0,43087.0
2008,historical_frequency,0.025,6390,628,160,3,0.004777070063694267,0.01875,0.09827856025039124,0.1907842356687898,0.0008699042397152727,0.00011604428249820131,23216.0,26687995.0,5.0,43087.0
2008,historical_frequency,0.05,6390,628,320,3,0.004777070063694267,0.009375,0.09827856025039124,0.0953921178343949,0.001177383314108085,0.0005338036994917261,31422.0,26687995.0,23.0,43087.0
2008,historical_frequency,0.1,6390,628,639,12,0.01910828025477707,0.018779342723004695,0.09827856025039124,0.1910828025477707,0.007895385172246923,0.0032492399099496366,210712.0,26687995.0,140.0,43087.0
2008,historical_frequency,0.2,6390,628,1278,27,0.042993630573248405,0.02112676056338028,0.09827856025039124,0.21496815286624205,0.014290657653375609,0.00710191008888992,381389.0,26687995.0,306.0,43087.0
2009,hierarchical_review_rule,0.01,8623,745,87,66,0.08859060402684564,0.7586206896551724,0.08639684564536704,8.78065262670678,0.599137674082792,0.40195771150276055,59518992.0,99341094.0,16672.0,41477.0
2009,hierarchical_review_rule,0.025,8623,745,216,149,0.2,0.6898148148148148,0.08639684564536704,7.984259259259259,0.8235368235425311,0.5519685608891675,81811049.0,99341094.0,22894.0,41477.0
2009,hierarchical_review_rule,0.05,8623,745,432,265,0.35570469798657717,0.6134259259259259,0.08639684564536704,7.1000963211533685,0.8519223474627731,0.6252380837572631,84630898.0,99341094.0,25933.0,41477.0
2009,hierarchical_review_rule,0.1,8623,745,863,402,0.5395973154362416,0.46581691772885286,0.08639684564536704,5.391596351108588,0.9051251640131928,0.8641054078163801,89916124.0,99341094.0,35840.5,41477.0
2009,hierarchical_review_rule,0.2,8623,745,1725,536,0.7194630872483222,0.31072463768115943,0.08639684564536704,3.5964812761404534,0.9814105228194889,0.9366275285097765,97494395.0,99341094.0,38848.5,41477.0
2009,historical_frequency,0.01,8623,745,87,2,0.0026845637583892616,0.022988505747126436,0.08639684564536704,0.26608038262747824,0.00011235028275408362,0.0002893169708513152,11161.0,99341094.0,12.0,41477.0
2009,historical_frequency,0.025,8623,745,216,3,0.004026845637583893,0.013888888888888888,0.08639684564536704,0.16075689783743474,0.0001168801301906339,0.000699182679557345,11611.0,99341094.0,29.0,41477.0
2009,historical_frequency,0.05,8623,745,432,7,0.009395973154362415,0.016203703703703703,0.08639684564536704,0.18754971414367388,0.00012290986044506414,0.0008197314174120596,12210.0,99341094.0,34.0,41477.0
2009,historical_frequency,0.1,8623,745,863,9,0.012080536912751677,0.010428736964078795,0.08639684564536704,0.1207073809949684,0.00015090431760294486,0.001760011572678834,14991.0,99341094.0,73.0,41477.0
